"fecha_hora_med","id_parametro","valor"
"2019-09-18T06:02:50.592Z","pm25_a",24.66666603088379
"2019-09-18T06:02:50.591Z","pm10_a",26.916667938232422
"2019-09-18T06:00:01.369Z","v_G",3.311726065858944
"2019-09-18T06:00:01.368Z","v_B",3.313601123081149
"2019-09-18T06:00:01.367Z","v_O",4.967452894631795
"2019-09-18T06:00:01.367Z","v_P",4.972765344254891
"2019-09-18T06:00:01.366Z","c",358
"2019-09-18T05:04:40.792Z","l_e",14
"2019-09-18T05:04:40.791Z","l_p",77
"2019-09-18T05:04:40.791Z","l_s",-1
"2019-09-18T05:04:40.790Z","l_r",6.858327388763428
"2019-09-18T05:04:40.789Z","l_t",44.92599868774414
"2019-09-18T05:04:40.186Z","a_BME",985.738037109375
"2019-09-18T05:04:40.185Z","p",900.3370361328125
"2019-09-18T05:04:40.185Z","h",53.9833984375
"2019-09-18T05:04:40.184Z","t",30.65999984741211
"2019-09-18T05:04:39.594Z","pm1",1.757692575454712
"2019-09-18T05:04:39.593Z","pm25",2.2069296836853027
"2019-09-18T05:04:39.592Z","pm10",5.640867710113525
"2019-09-18T05:04:29.593Z","pm1_a",11.666667938232422
"2019-09-18T05:04:29.593Z","pm25_a",16.41666603088379
"2019-09-18T05:04:29.592Z","pm10_a",18.08333396911621
"2019-09-18T05:01:40.368Z","v_G",3.3115385601367233
"2019-09-18T05:01:40.368Z","v_B",3.3130386059144876
"2019-09-18T05:01:40.367Z","v_P",4.969952870925017
"2019-09-18T05:01:40.366Z","v_O",4.966202906485184
"2019-09-18T05:01:40.365Z","c",384
"2019-09-18T04:17:07.772Z","alert","Alerta con acceso a internet"
"2019-09-18T04:03:01.400Z","l_e",14
"2019-09-18T04:03:01.399Z","l_p",81
"2019-09-18T04:03:01.398Z","l_s",-1
"2019-09-18T04:03:01.397Z","l_r",6.864635467529297
"2019-09-18T04:03:01.397Z","l_t",45.4640007019043
"2019-09-18T04:03:01.396Z","a_GPS",2.702768426051134e-40
"2019-09-18T04:03:01.395Z","latitud",0
"2019-09-18T04:03:01.394Z","longitud",-8.934455308917677e-8
"2019-09-18T04:03:00.942Z","a_BME",978.17041015625
"2019-09-18T04:03:00.941Z","h",54.2783203125
"2019-09-18T04:03:00.941Z","p",901.132568359375
"2019-09-18T04:03:00.940Z","t",30.860000610351562
"2019-09-18T04:03:00.450Z","pm1",0.0017086942680180073
"2019-09-18T04:03:00.440Z","pm25",0.002893138909712434
"2019-09-18T04:03:00.430Z","pm10",0.0029123080894351006
"2019-09-18T04:03:00.349Z","pm1_a",10.916666984558105
"2019-09-18T04:03:00.348Z","pm10_a",16.83333396911621
"2019-09-18T04:03:00.348Z","pm25_a",15.5
"2019-09-18T04:00:00.900Z","v_B",3.313601123081149
"2019-09-18T04:00:00.900Z","v_G",3.3121010773033848
"2019-09-18T04:00:00.899Z","v_P",4.972765344254891
"2019-09-18T04:00:00.898Z","v_O",4.967452894631795
"2019-09-18T04:00:00.897Z","c",281
"2019-09-18T03:36:27.150Z","alert","Alerta sin acceso a internet"
"2019-09-18T03:30:33.150Z","alert","Inicio de App por cierre inesperado"
"2019-09-18T03:03:01.803Z","l_e",14
"2019-09-18T03:03:01.802Z","l_p",78
"2019-09-18T03:03:01.801Z","l_s",-1
"2019-09-18T03:03:01.800Z","l_r",7.0836334228515625
"2019-09-18T03:03:01.799Z","l_t",42.236000061035156
"2019-09-18T03:03:01.197Z","a_BME",978.3114013671875
"2019-09-18T03:03:01.196Z","p",901.040283203125
"2019-09-18T03:03:01.195Z","h",58.2958984375
"2019-09-18T03:03:01.194Z","t",30.670000076293945
"2019-09-18T03:03:00.606Z","pm1",2.690155029296875
"2019-09-18T03:03:00.606Z","pm25",3.454254627227783
"2019-09-18T03:03:00.605Z","pm10",6.567663192749023
"2019-09-18T03:02:50.608Z","pm1_a",14.583333969116211
"2019-09-18T03:02:50.607Z","pm25_a",20.749998092651367
"2019-09-18T03:02:50.606Z","pm10_a",21.91666603088379
"2019-09-18T03:00:01.381Z","v_G",3.3119135715811643
"2019-09-18T03:00:01.380Z","v_B",3.3134136173589286
"2019-09-18T03:00:01.380Z","v_P",4.971827853144934
"2019-09-18T03:00:01.379Z","v_O",4.967140397595142
"2019-09-18T03:00:01.378Z","c",358
"2019-09-18T02:03:01.804Z","l_e",14
"2019-09-18T02:03:01.803Z","l_p",77
